25 0.376131 0.541457 0.461809 0.436935 0.523367 0.680905 0.543719 0.595226
25.1 0.322613 0.459045 0.419347 0.356784 0.437437 0.600503 0.45402 0.466332
25.2 0.35603 0.514322 0.428643 0.429648 0.479648 0.662312 0.534422 0.506281
25.3 0.45603 0.596734 0.461307 0.505276 0.525126 0.665327 0.570603 0.573367
25.4 0.440201 0.521859 0.470854 0.465829 0.514824 0.65201 0.525628 0.58794
25.5 0.291457 0.58794 0.444221 0.528643 0.55402 0.715075 0.607789 0.603266
25.6 0.361809 0.58794 0.483417 0.494472 0.55804 0.722613 0.607286 0.600251
25.7 0.343719 0.545729 0.394975 0.471608 0.519347 0.680905 0.554271 0.591206
25.8 0.407035 0.485678 0.397739 0.389447 0.450754 0.640201 0.54799 0.58593
25.9 0.397739 0.520101 0.444975 0.473618 0.487437 0.644221 0.545226 0.570352
26 0.372362 0.486935 0.465327 0.477387 0.525377 0.661558 0.598241 0.552764
26.1 0.398241 0.563819 0.531658 0.51407 0.56206 0.715829 0.596734 0.653518
26.2 0.314573 0.548744 0.437186 0.482161 0.564824 0.739196 0.613568 0.609045
26.3 0.294221 0.530653 0.500754 0.50402 0.555779 0.71809 0.610302 0.622864
26.4 0.381156 0.553266 0.394472 0.462563 0.453769 0.669347 0.579899 0.569849
26.5 0.401508 0.552764 0.462312 0.469849 0.531156 0.655779 0.56206 0.552513
26.6 0.322111 0.56005 0.416332 0.425377 0.48392 0.680402 0.555025 0.56407
26.7 0.341206 0.578643 0.429397 0.482412 0.534171 0.69799 0.58392 0.628392
26.8 0.416332 0.563065 0.46206 0.519598 0.561809 0.719849 0.596985 0.607538
26.9 0.420352 0.622864 0.486181 0.495226 0.564322 0.696231 0.598241 0.602513
27 0.375126 0.624121 0.415829 0.493467 0.524874 0.701005 0.584925 0.638945
27.1 0.381658 0.55201 0.44196 0.488693 0.501256 0.687437 0.563317 0.597739
27.2 0.409296 0.621859 0.401256 0.477136 0.534673 0.696231 0.542714 0.558291
27.3 0.457538 0.60603 0.484925 0.496734 0.585427 0.719095 0.607286 0.630151
27.4 0.391709 0.609296 0.475628 0.462312 0.563065 0.71206 0.577889 0.587186
27.5 0.417337 0.534673 0.463568 0.452764 0.544975 0.711809 0.609799 0.58995
27.6 0.413065 0.584925 0.50804 0.503518 0.594472 0.725879 0.605276 0.575628
27.7 0.420603 0.622111 0.523367 0.526884 0.584673 0.762563 0.644472 0.669598
27.8 0.348241 0.571106 0.484925 0.482412 0.570352 0.70804 0.61407 0.598241
27.9 0.33995 0.561307 0.478141 0.482663 0.556281 0.708291 0.605025 0.598744
28 0.396985 0.577136 0.446231 0.492462 0.578392 0.737437 0.630905 0.662563
28.1 0.407286 0.588693 0.476884 0.519095 0.579899 0.745226 0.656281 0.675879
28.2 0.437186 0.588693 0.492211 0.509799 0.570854 0.717839 0.624623 0.630905
28.3 0.39598 0.561558 0.502261 0.491457 0.564322 0.731658 0.569095 0.591709
28.4 0.432663 0.591457 0.432161 0.508291 0.542462 0.753518 0.602513 0.650754
28.5 0.443719 0.558543 0.499749 0.538945 0.589196 0.746231 0.625628 0.653769
28.6 0.394975 0.625377 0.447739 0.480151 0.526633 0.734422 0.610553 0.571357
28.7 0.39196 0.529899 0.436432 0.479397 0.551759 0.710553 0.616583 0.575126
28.8 0.395729 0.574121 0.548995 0.53392 0.608794 0.739698 0.631156 0.670352
28.9 0.395729 0.609548 0.502261 0.489447 0.59196 0.760302 0.638191 0.642462
29 0.392714 0.636181 0.49196 0.519849 0.564573 0.754271 0.621859 0.600251
29.1 0.412563 0.584171 0.427889 0.454774 0.530653 0.715075 0.597236 0.619598
29.2 0.408291 0.620352 0.478894 0.51005 0.582663 0.76407 0.649246 0.661809
29.3 0.457789 0.592462 0.509548 0.552513 0.591206 0.745729 0.662563 0.676382
29.4 0.367839 0.638693 0.496482 0.517588 0.592714 0.762312 0.653769 0.645226
29.5 0.466332 0.652764 0.551508 0.551005 0.627136 0.776131 0.721608 0.677638
29.6 0.467588 0.71005 0.48995 0.49196 0.594472 0.767085 0.63995 0.661809
29.7 0.402513 0.6 0.480402 0.546985 0.593719 0.756281 0.678141 0.683417
29.8 0.401005 0.602513 0.395226 0.517588 0.585678 0.767839 0.660302 0.647487
29.9 0.328894 0.59598 0.569598 0.523618 0.617337 0.778643 0.682915 0.642462
30 0.372362 0.596734 0.519598 0.547487 0.609045 0.769849 0.66608 0.667337
30.1 0.428141 0.623869 0.484673 0.538693 0.576382 0.744975 0.665075 0.655528
30.2 0.405276 0.629648 0.501759 0.514573 0.605025 0.778894 0.661307 0.655025
30.3 0.402764 0.548995 0.541709 0.562312 0.607035 0.798744 0.686181 0.666332
30.4 0.430151 0.642965 0.488191 0.49799 0.558794 0.766583 0.652261 0.649246
30.5 0.354774 0.58593 0.571608 0.564573 0.598995 0.778894 0.667337 0.628392
30.6 0.456281 0.65201 0.555025 0.563317 0.61206 0.81407 0.685678 0.671859
30.7 0.422111 0.631156 0.53392 0.610804 0.626633 0.797739 0.685427 0.698492
30.8 0.414824 0.61206 0.501256 0.546482 0.621859 0.774121 0.688945 0.663317
30.9 0.426131 0.60402 0.55201 0.567588 0.664824 0.78794 0.688693 0.64196
31 0.450754 0.678392 0.504523 0.600503 0.641709 0.788693 0.70402 0.720352
31.1 0.406281 0.607789 0.504271 0.582915 0.61005 0.793467 0.696482 0.673869
31.2 0.419598 0.636432 0.479146 0.484925 0.584422 0.774623 0.670101 0.640955
31.3 0.429899 0.611307 0.538945 0.536432 0.594472 0.774372 0.705276 0.674121
31.4 0.372864 0.589447 0.516583 0.519598 0.599497 0.776884 0.677136 0.672864
31.5 0.446734 0.624874 0.503015 0.544724 0.611307 0.781658 0.686683 0.678392
31.6 0.479397 0.657789 0.473869 0.53995 0.624121 0.800251 0.706281 0.715578
31.7 0.377136 0.613065 0.529146 0.545729 0.599246 0.817337 0.69196 0.670603
31.8 0.392965 0.63995 0.563819 0.552261 0.650754 0.794221 0.715075 0.69397
31.9 0.465327 0.678141 0.527136 0.544472 0.608543 0.813317 0.698241 0.710302
32 0.430402 0.639196 0.582161 0.573869 0.64397 0.814573 0.709799 0.692211
32.1 0.427638 0.622613 0.575628 0.579397 0.603518 0.786935 0.685427 0.690955
32.2 0.364824 0.555276 0.545226 0.544221 0.666332 0.79799 0.719095 0.681658
32.3 0.471106 0.613065 0.548744 0.53191 0.609296 0.796231 0.683668 0.677136
32.4 0.432412 0.578894 0.491206 0.570101 0.645477 0.798995 0.696985 0.707286
32.5 0.401508 0.584673 0.561055 0.598744 0.655276 0.807538 0.702261 0.712563
32.6 0.439698 0.595729 0.586181 0.543719 0.596482 0.806281 0.711558 0.711307
32.7 0.394975 0.606281 0.540955 0.543216 0.646482 0.803769 0.698241 0.686683
32.8 0.472111 0.655779 0.534925 0.593719 0.621357 0.800251 0.702261 0.710302
32.9 0.457286 0.642965 0.514573 0.568342 0.628141 0.824874 0.725377 0.699749
33 0.433668 0.574623 0.530653 0.575879 0.64799 0.812563 0.700251 0.699246
33.1 0.428894 0.611558 0.543467 0.606281 0.645477 0.802261 0.73191 0.707789
33.2 0.390704 0.617337 0.521357 0.552261 0.618593 0.792211 0.675879 0.686683
33.3 0.409548 0.615578 0.548744 0.591206 0.657286 0.824372 0.722613 0.752764
33.4 0.486935 0.629899 0.504271 0.55402 0.60201 0.793216 0.694724 0.700754
33.5 0.465075 0.632663 0.51608 0.538945 0.614322 0.822111 0.707035 0.722864
