25 10.6 10.2 13.8 11.45 9.75 10.95 9.5 9.45
25.1 11 9.7 12.4 11.6 10.9 11.25 10.4 10.65
25.2 10.95 10.1 12.9 11.45 10.3 11.1 9.95 9.85
25.3 9.9 9.75 12.2 10.8 9.5 11.05 9.3 9.25
25.4 11.55 10.2 13 11.3 9.25 10.5 9.5 9.35
25.5 10.95 10.55 13.25 11.6 9.85 11.6 9.5 10
25.6 10.55 9.8 13.05 10.7 9.9 11 9.5 9.2
25.7 10.55 9.9 12.8 11.25 10.15 10.95 9.45 9.9
25.8 10.2 9.55 11.55 12.25 9.6 11.1 9.25 9.7
25.9 10.95 10.5 14.5 11.25 9.7 11.6 9.65 9.8
26 10.45 9.8 12.8 11.55 10.4 11 10.35 10.15
26.1 10.7 9.5 12.65 11.8 10.1 11.6 9.85 9.55
26.2 11.05 10.45 13.05 11.3 9.85 11.3 9.6 10.15
26.3 10.2 9.45 12.25 10.75 9.5 11.4 9.3 10.15
26.4 11 9.6 14.95 12.3 10.35 11.85 9.85 9.6
26.5 10.65 9.95 12.9 11.15 9.65 11.45 8.95 9.3
26.6 10.45 9.75 12.6 10.75 9.85 11.5 9.35 9.8
26.7 10.4 9.8 12.35 11.6 9.6 11.35 9.15 9.7
26.8 11 9.5 13.2 10.65 9.35 11.6 9.7 10.2
26.9 10.5 9.55 12.95 11.8 9.4 11.15 9.45 9.9
27 11.65 10.4 14.45 12.95 10.6 11.7 10.1 10.45
27.1 10.35 9.85 13.1 12.4 10 11.95 10.35 10.1
27.2 10.4 10.5 15.15 12.75 10.85 12.15 10.55 11.3
27.3 12 10.55 15.2 13 10.75 11.85 9.85 10.45
27.4 11.95 10.8 13.1 11.7 10 12.35 9.85 10.55
27.5 11.15 10.4 13.7 12.4 9.95 12.2 10.5 11.1
27.6 12.5 11.8 14.1 13.1 11.25 12.1 10.7 10.7
27.7 12.7 11 12.9 13.3 10.6 12.1 10.25 10.2
27.8 11.05 10.3 12.3 12.3 10.75 12.25 10.15 10.25
27.9 11.55 10.35 13.9 13.35 9.9 12.8 10.2 10.15
28 12.25 11.35 15.4 13.75 11.9 12.9 10.2 10.9
28.1 10.65 9.8 15.4 13.3 10.2 11.8 10 10.65
28.2 10.85 10.5 15.7 13.5 11 12.9 10.6 11.15
28.3 12.9 11.45 15.75 13.55 11.55 12.65 9.8 11.15
28.4 12 11 15.6 14.9 11.6 12.7 11.45 11.85
28.5 12.4 10.25 13.85 13 10.6 12.6 10.65 10.55
28.6 11.8 10.3 16.6 13.3 10.25 12.9 10.65 10.65
28.7 12.2 10.9 14.65 14.6 11 12.35 11 10.65
28.8 11.75 11.2 15.6 13.75 11.4 13.05 10.3 10.55
28.9 12.4 11.65 16.5 13.7 11 13.1 10.4 10.65
29 11.9 10.35 14.75 13.5 11.85 12.6 11 11.05
29.1 13.25 11.55 17.65 14.85 11.65 13.05 11.05 11.65
29.2 13.45 12.05 16.85 13.7 11.7 13.15 11.2 11.25
29.3 12.95 11.8 17.35 14.55 12.35 13.65 11.65 12.45
29.4 12.45 11.25 16.55 16.35 11.5 12.65 11.55 11.8
29.5 12.4 11.1 14.95 13.1 11.4 12.65 10.75 11
29.6 13.35 11.7 17.35 14.05 11.4 14 11.55 11.85
29.7 15.35 13.25 16.3 15.3 12.75 13.2 11.8 11.9
29.8 12.35 12.05 17.45 14.15 11.65 13.2 11.75 12
29.9 14.3 12.3 17.15 14.6 12.95 14.05 11.8 12.3
30 14.25 12.6 17.6 14.85 12.3 13.75 11.1 11.8
30.1 14.5 11.65 18.6 14.3 12.6 13.1 11.6 11.85
30.2 12.7 11.95 15.7 13.95 11.8 13.1 11.45 12.45
30.3 13.95 12.3 17.6 15.4 13.05 13.95 12.45 12.45
30.4 13.45 11.2 16.5 14.6 12.6 12.55 11.75 12
30.5 13.8 12.45 17 13.65 10.25 13.75 11.55 12.15
30.6 14.55 12.8 16.55 14.95 12 13.9 11.65 12.4
30.7 13.6 11.95 17.3 13.35 12.65 14.85 12.1 12.45
30.8 15.7 13.2 17.85 15.2 11.85 13.15 11.15 12.65
30.9 14.05 13 19.6 13.2 11.85 14 12.25 13.15
31 13.75 12.65 17.05 14.1 11.85 13.6 12.25 12.5
31.1 12.35 11.3 14.75 13.45 11.15 13.55 11.35 12.1
31.2 13.15 11.55 16.95 14.55 11.5 13.4 11.35 12.8
31.3 13.65 11.55 18.15 15.15 12.45 14.5 13 13.2
31.4 14.05 12.2 17.45 14.2 13.1 13.8 12.05 12.7
31.5 13.7 12.15 17.45 13.85 11.65 13.9 12.4 12.05
31.6 13.7 12.6 19.6 14.7 13.2 13.95 11.5 11.9
31.7 13.65 12.3 17.75 15.05 13.55 14.15 12.35 12.55
31.8 14.2 13.45 15.65 13.2 10.8 13.8 11.75 12.75
31.9 13.05 12.3 16.6 13.6 12.4 14.05 12.3 13.1
32 11.95 10.8 16.45 13.4 10.8 13.55 11.15 12.05
32.1 15.6 13.7 17.7 14.05 12.25 14.5 12.95 12.85
