25 35.7 38 27.7 27.75 30.2 49 41.4 40.35
25.1 34.6 38.55 30.9 30.25 33.45 52.05 42.95 42.8
25.2 34.6 37.75 29.4 29.3 32.85 49.45 42.95 43.6
25.3 33.1 36.5 28.05 28.3 31.5 47.4 40.1 40.5
25.4 31.9 35.2 26.95 26.9 30.1 46.4 39.4 38.45
25.5 35.1 38.3 28.85 29 32.4 51.1 43.6 43.6
25.6 34.6 37.75 29.1 29 31.9 49.3 42 41.2
25.7 34.15 36.55 28.75 29.3 31.85 49.25 40.95 41.8
25.8 36.9 40 30.85 29.8 33.5 50.5 44.2 43.5
25.9 34.45 37.2 29.35 29.65 32.55 50.95 42.95 43.45
26 35.95 38.55 30.75 30.2 33.3 50.35 42.6 43
26.1 33.45 37.25 29.1 28.2 30.85 48.8 40 40.1
26.2 32.95 35.45 29.8 28.2 31.1 47.85 39.95 39.9
26.3 35 37.35 29.25 29.4 31.95 49.3 41.4 42.4
26.4 36.5 39.6 29.95 30.7 33.4 51.9 43.45 43.1
26.5 30.2 33.55 27.75 26.95 29.7 46.75 39.7 38.65
26.6 33.45 36.1 28.9 29.15 31.8 49.15 41.7 41.25
26.7 31.8 35.3 28.05 27.4 31 46 38.3 39.4
26.8 33.45 36.45 29.4 28.05 30.9 47.7 40.75 40.8
26.9 31.3 34.7 27.6 26.8 29.85 45.65 39.3 39.3
27 33.5 36.8 29.8 28.65 32.1 49.2 41.15 41.65
27.1 32.65 35.2 28.5 28.15 30.7 47.1 39.45 40.2
27.2 36 39.9 31.05 30.6 33.25 50.5 43.6 43.9
27.3 33.1 37.8 30.2 29.05 32.15 51 43.6 43.2
27.4 30.8 34.3 30.3 28.45 31.7 49.1 41.65 41.3
27.5 34.5 37.6 30.5 28.75 32.95 52.05 44.5 43.3
27.6 31.3 33.35 28.65 28.3 30.75 48.6 41.1 41.2
27.7 31.35 34.75 27.6 27.3 31.45 47.8 41.35 41.1
27.8 32.25 35.25 29.6 28 30.85 49.05 41.2 42.35
27.9 30.5 34.35 27.65 26.45 29.25 46.1 39.55 39.95
28 33.25 36.25 31.15 29.55 32.45 52.25 44.6 42.55
28.1 31.2 33.15 26.3 25.35 28.9 45.4 38.6 37.1
28.2 32.8 35.85 28.3 27.8 31.4 49.05 41.3 41.9
28.3 32.5 34.65 29.95 28.55 31.5 48.75 41.45 41.7
28.4 32.45 35.2 28.2 26.95 30.4 47.05 41.6 40.95
28.5 31.3 33.5 27.05 27.15 29.7 47.4 40.75 40.2
28.6 30.65 33.65 25.4 25.9 28.2 45.1 39 38.25
28.7 31.3 34.55 28.45 27.05 30.85 47.55 40.2 40.7
28.8 32.9 36.25 28.85 28.05 30.8 50 42.95 42.3
28.9 29.75 34.85 27.45 26.55 29.1 46.55 40.3 39.85
29 31.7 33.75 26.8 26.25 28.5 45.3 39.3 38.85
29.1 31.7 35.7 28.15 28.3 31.4 50.05 42.45 42.65
29.2 33.2 37.25 29.25 28.65 32.4 50.5 43.65 43
29.3 34.2 37.45 29.35 29.8 32.5 51.9 44.35 46.2
29.4 32.45 35.2 28.15 26.8 29.4 47.55 40.4 40.55
29.5 31 35.25 27.4 27.15 29.25 45.75 40.4 39.4
29.6 33.75 37.3 29.15 29.2 31.9 51.4 44.25 44.3
29.7 31.3 34.05 28.85 27.7 29.1 47.55 41.7 41.7
29.8 31.6 34.8 26.55 27.05 29.7 48.4 41.9 41.65
29.9 32.1 36.15 27.25 28 30.7 49.3 43.1 42.25
30 31.1 35.1 25.95 26.8 29.1 48 41.65 41.05
30.1 31.65 35.05 27.7 28.5 30.95 48.45 43.4 41.95
30.2 30.8 33.9 27.8 27.75 30.85 48.2 42.1 42.2
30.3 31.55 35.85 27.7 28.4 30.7 48.45 43.15 43.25
30.4 31.05 34.8 27.5 26.55 29.35 47.15 41.95 41.4
30.5 29.15 32.35 25.55 26.2 28.7 46.2 40.75 40.55
30.6 31.5 34.45 26.95 27.75 30.4 48.2 43.5 42.9
