25 0.537264 0.523072 0.501135 0.488891 0.498927 0.535916 0.508042 0.513012
25.1 0.522405 0.51435 0.495582 0.484879 0.492135 0.529998 0.502206 0.503011
25.2 0.535134 0.518564 0.504625 0.494989 0.500388 0.535053 0.509795 0.512446
25.3 0.535074 0.513341 0.492263 0.48238 0.488896 0.527922 0.500165 0.502151
25.4 0.519182 0.499658 0.483155 0.475027 0.483067 0.515916 0.493339 0.495587
25.5 0.517744 0.511292 0.484957 0.479101 0.486756 0.530073 0.499981 0.498508
25.6 0.508398 0.494182 0.474201 0.463457 0.470937 0.514777 0.483966 0.485673
25.7 0.510324 0.500386 0.477438 0.469396 0.47657 0.519348 0.48856 0.491808
25.8 0.513874 0.499258 0.479453 0.470244 0.478497 0.516127 0.489249 0.49233
25.9 0.505007 0.484454 0.466311 0.457932 0.462396 0.509103 0.475548 0.478168
26 0.491104 0.476448 0.471223 0.455336 0.465054 0.498518 0.469967 0.472693
26.1 0.494832 0.478878 0.461805 0.452097 0.458988 0.502756 0.467933 0.472657
26.2 0.481834 0.472992 0.457456 0.447605 0.455546 0.496275 0.463926 0.466458
26.3 0.489593 0.484408 0.466043 0.451959 0.46029 0.505656 0.474048 0.47382
26.4 0.493538 0.478261 0.455279 0.448444 0.454428 0.495331 0.463368 0.468127
26.5 0.492432 0.472373 0.456138 0.445627 0.451405 0.486556 0.459353 0.464891
26.6 0.480919 0.466779 0.444033 0.439931 0.44299 0.484506 0.456437 0.457209
26.7 0.482098 0.473641 0.450593 0.439246 0.447049 0.489797 0.459101 0.462513
26.8 0.487295 0.468706 0.455518 0.444181 0.451025 0.490469 0.458516 0.464759
26.9 0.469078 0.461418 0.439024 0.43089 0.436011 0.475521 0.446699 0.449757
27 0.468659 0.454647 0.432526 0.427752 0.434562 0.473621 0.444094 0.447445
27.1 0.470082 0.454182 0.434661 0.427166 0.432644 0.473884 0.44435 0.447029
27.2 0.455677 0.440684 0.421649 0.411849 0.417365 0.460142 0.4285 0.429198
27.3 0.466818 0.450806 0.430019 0.420338 0.430128 0.466504 0.439615 0.442208
27.4 0.451226 0.440739 0.426139 0.415952 0.420887 0.457812 0.430621 0.436451
27.5 0.459976 0.448609 0.429455 0.418156 0.427027 0.468068 0.43802 0.440294
27.6 0.451394 0.437207 0.422695 0.409767 0.417432 0.454928 0.426042 0.428221
27.7 0.44195 0.423675 0.404429 0.395373 0.402427 0.445835 0.416422 0.419318
27.8 0.432895 0.422413 0.409286 0.396315 0.404619 0.439041 0.41467 0.414003
27.9 0.429801 0.422493 0.409591 0.39926 0.404688 0.444637 0.415747 0.415886
28 0.439725 0.424403 0.403395 0.39429 0.402358 0.442954 0.413282 0.414476
28.1 0.441395 0.424863 0.407675 0.398901 0.406336 0.44135 0.416936 0.418703
28.2 0.437293 0.416434 0.403586 0.393105 0.401913 0.441236 0.411226 0.413991
28.3 0.431858 0.414827 0.399579 0.390653 0.394946 0.437304 0.405542 0.410165
28.4 0.425633 0.41366 0.3935 0.385672 0.393786 0.43045 0.400373 0.404931
28.5 0.42487 0.409694 0.397768 0.38756 0.3934 0.426797 0.406068 0.408237
28.6 0.426547 0.417383 0.400884 0.390549 0.396773 0.428491 0.404713 0.407047
28.7 0.419356 0.405894 0.391224 0.379158 0.385123 0.425082 0.398223 0.39976
28.8 0.411328 0.397271 0.383022 0.37374 0.379504 0.418684 0.390338 0.395976
28.9 0.42456 0.41306 0.399274 0.387137 0.39491 0.429268 0.4047 0.406345
29 0.399577 0.392211 0.371912 0.365083 0.37088 0.409247 0.38084 0.383068
29.1 0.417102 0.404079 0.385854 0.376679 0.382931 0.423019 0.393733 0.395745
29.2 0.398758 0.391622 0.375239 0.364822 0.371859 0.410254 0.382816 0.385322
29.3 0.409448 0.392646 0.372833 0.366258 0.372926 0.415042 0.383714 0.390402
29.4 0.396272 0.389436 0.369825 0.363045 0.368268 0.405902 0.37807 0.379564
29.5 0.407163 0.394745 0.377812 0.368141 0.374186 0.415363 0.385412 0.386774
29.6 0.394808 0.381506 0.370911 0.35803 0.363601 0.398478 0.376726 0.374621
29.7 0.396689 0.382658 0.365264 0.356897 0.362548 0.398156 0.372442 0.376159
29.8 0.395059 0.385923 0.361291 0.3587 0.363529 0.403526 0.376238 0.378925
29.9 0.373369 0.373518 0.359152 0.348354 0.352966 0.396114 0.365651 0.365012
30 0.368766 0.359285 0.35217 0.342512 0.349673 0.387005 0.357769 0.361052
30.1 0.379642 0.368766 0.346117 0.340264 0.345405 0.385977 0.356137 0.359477
30.2 0.387593 0.369803 0.354895 0.345814 0.354237 0.394461 0.364393 0.365007
30.3 0.370402 0.356359 0.346769 0.334834 0.342002 0.378336 0.354149 0.353882
30.4 0.373343 0.372412 0.351289 0.341409 0.346443 0.385634 0.355381 0.358353
30.5 0.354537 0.350993 0.336515 0.325036 0.330738 0.369609 0.339745 0.341508
30.6 0.361234 0.352843 0.341455 0.325224 0.330208 0.373001 0.343384 0.343515
30.7 0.362409 0.349941 0.338128 0.330612 0.334539 0.378044 0.347347 0.347313
30.8 0.366043 0.353203 0.335107 0.325319 0.330583 0.371887 0.345119 0.345235
30.9 0.367235 0.353851 0.343243 0.331243 0.338504 0.372348 0.347519 0.34614
31 0.367215 0.350101 0.333477 0.32765 0.332289 0.370762 0.34358 0.347437
31.1 0.355756 0.342533 0.323731 0.31709 0.321723 0.368186 0.336954 0.335969
31.2 0.354649 0.336427 0.318934 0.31563 0.318416 0.362912 0.334431 0.336618
31.3 0.35306 0.33592 0.326287 0.311694 0.317262 0.361708 0.33162 0.334141
31.4 0.355533 0.344038 0.324873 0.318448 0.324514 0.364874 0.333892 0.339564
31.5 0.362109 0.345845 0.324621 0.319113 0.3238 0.363852 0.334275 0.33875
31.6 0.348424 0.332318 0.308978 0.302621 0.307356 0.350437 0.320629 0.322511
31.7 0.335713 0.323933 0.308694 0.301075 0.305802 0.353189 0.321087 0.318972
31.8 0.336073 0.331176 0.316376 0.305946 0.310612 0.352925 0.327101 0.328504
31.9 0.339123 0.328371 0.308421 0.299334 0.305195 0.350678 0.322629 0.319663
32 0.345172 0.331457 0.316037 0.306252 0.312801 0.355981 0.325086 0.323483
32.1 0.336989 0.332566 0.307575 0.300327 0.304303 0.349597 0.318379 0.320216
32.2 0.33228 0.322356 0.318186 0.304012 0.310584 0.353005 0.325144 0.322751
32.3 0.330526 0.318679 0.302356 0.29237 0.297514 0.336254 0.309182 0.310064
32.4 0.332754 0.319733 0.304961 0.293492 0.298182 0.341121 0.310986 0.312765
32.5 0.32135 0.317 0.303017 0.290716 0.295522 0.340508 0.31224 0.313185
32.6 0.328776 0.31038 0.299022 0.286154 0.290911 0.338712 0.307996 0.311926
32.7 0.314355 0.302426 0.286343 0.277992 0.282631 0.323343 0.295209 0.296215
32.8 0.32066 0.305044 0.286829 0.277842 0.282227 0.327796 0.29456 0.294257
32.9 0.311306 0.295794 0.280846 0.273906 0.276942 0.318697 0.291416 0.288896
33 0.324907 0.307472 0.288269 0.277624 0.284296 0.331876 0.297939 0.29874
33.1 0.306915 0.288399 0.276759 0.268264 0.271471 0.31273 0.285751 0.285617
33.2 0.303761 0.297584 0.274314 0.27122 0.275415 0.320839 0.288958 0.29223
33.3 0.300914 0.293254 0.271688 0.267081 0.270336 0.30821 0.286918 0.289515
