25 7 6.55 7.5 6.65 6.6 6.6 6.5 6.55
25.1 6.85 6.75 7.25 7 6.55 6.75 6.5 6.75
25.2 7.25 6.9 7.65 7.4 6.8 6.75 6.7 6.9
25.3 7.2 7 7.7 7.15 6.9 6.85 6.95 7.05
25.4 7.15 6.8 7.3 7 6.55 6.55 6.8 6.9
25.5 6.85 6.55 7.3 6.7 6.5 6.45 6.5 6.8
25.6 7 6.6 7 7.05 6.8 6.75 6.55 6.9
25.7 6.85 6.7 7.15 7.05 6.55 6.6 6.3 6.75
25.8 6.9 6.6 6.95 6.45 6.5 6.4 6.4 6.9
25.9 6.68421 6.57895 7.05263 6.68421 6.68421 6.68421 6.52632 6.57895
26 7 6.95 7.25 7.2 6.45 6.85 6.7 6.9
26.1 6.68421 6.52632 6.84211 7 6.57895 6.42105 6.42105 6.63158
26.2 6.75 6.55 6.8 6.6 6.25 6.25 6.5 6.65
26.3 6.75 6.75 7.05 7.05 6.5 6.45 6.45 6.45
26.4 6.95 6.85 7.25 7.1 7 6.9 6.65 6.75
26.5 6.65 6.4 6.75 6.65 6.4 6.55 6.3 6.5
26.6 7.15 7 7.5 6.75 6.9 6.95 6.85 7
26.7 6.65 6.35 6.9 6.45 6.45 6.25 6.3 6.2
26.8 6.4 6.6 6.55 6.85 5.9 6.45 6.3 6.1
26.9 6.75 6.7 6.85 6.5 6.6 6.7 6.6 6.55
27 7.2 7 7.05 6.8 6.4 6.55 6.8 6.55
27.1 6.8 6.65 6.5 6.7 6.45 6.8 6.45 6.4
27.2 6.5 6.4 6.45 6.35 6.05 6.35 6.3 6.4
27.3 6.4 6.2 6.7 6.75 6 6.8 6.15 6.4
27.4 6.85 6.8 7.1 6.75 6.55 6.8 6.6 6.6
27.5 6.9 6.65 7.05 7 6.25 6.4 6.25 6.45
27.6 6.94737 6.68421 6.89474 7.05263 6.57895 6.84211 6.73684 6.57895
27.7 6.65 5.95 7.35 6.7 6.35 6.45 6.25 6.35
27.8 6.65 6.55 7.15 6.95 6.4 6.9 6.65 6.05
27.9 6.75 6.55 7.75 6.85 6.3 6.5 6.55 6.4
28 6.75 6.25 6.95 6.4 6.15 6.3 6.2 6.05
28.1 7 6.45 6.95 6.8 6.2 6.6 6.4 6.45
28.2 7.05 6.45 6.95 6.5 6 6.75 6.6 6.5
28.3 6.6 6.3 6.9 6.8 6.2 6.4 6.3 6.3
28.4 6.5 6.55 6.25 6.8 5.95 6.3 6.25 6.25
28.5 6.65 6.5 7 6.9 6.55 6.65 6.4 6
28.6 6.6 6 6.6 6 6 6.05 6 6.05
28.7 6.75 6.5 7.05 6.7 6.35 6.65 6.5 6.5
28.8 6.85 6.45 6.85 6.9 6.35 6.55 6.3 6.2
28.9 6.75 6.15 7.05 6.5 6.2 6.4 6.2 6.6
29 7.25 7.05 7.3 7.5 6.4 6.8 6.75 6.55
29.1 6.95 6.85 7.5 7.2 6.45 7.15 6.15 6.7
29.2 6.65 6.3 6.25 6.55 6 6.3 6.05 6.2
29.3 6.7 6.1 7 7 6.4 6.4 5.9 6.3
29.4 6.55 6.25 7.1 6.75 6.35 6.25 6.35 6.65
29.5 6.35 6.6 6.85 6.85 6.25 6.5 6.35 6.15
29.6 6.45 6.1 7.6 6.95 6.1 6.45 6 6.45
29.7 6.25 6 6.7 6.6 6.4 6.4 5.75 6.3
29.8 6.95 6.8 8.35 7.6 6.65 7 6.65 6.7
29.9 6.3 6.6 6.45 6.55 6.1 6.2 6.1 6.2
30 6.85 6.35 6.95 7 6.25 6.2 6.5 6.4
30.1 6.3 6.1 7.75 7.15 6.3 6.25 6.4 5.9
30.2 6.75 6.1 7.25 7.3 6.65 6.85 6.25 6.35
30.3 6.85 6.25 6.85 6.9 6.45 6.5 6.15 6.55
30.4 6.7 6.25 6.85 6.95 6.2 6.4 6.2 6.45
30.5 6.65 6.55 6.8 6.9 6.1 6.2 6.25 6.5
30.6 8.15 6.8 7.65 7.75 6.65 6.85 6.5 6.8
30.7 6.6 6 7.3 6.65 6.15 6.65 6.25 6.45
30.8 7.25 6.95 7.3 7.05 6.35 7.45 6.75 6.9
30.9 7.45 6.9 7.7 7.45 6.8 6.8 6.65 7.2
31 6.75 6.35 6.75 6.8 6.45 6.75 6.4 6.65
31.1 6.6 6.2 7 6.6 6.15 6.85 6.25 6.2
31.2 6.8 6.65 7 7.35 6.5 6.7 6.4 6.55
31.3 7.15 6.7 7.05 7 6.4 6.35 6.6 6.6
31.4 7.45 6.65 8 7.95 6.85 6.75 6.6 7.1
31.5 7.05 6.55 7.65 7.4 6.25 6.55 6.35 6.6
31.6 6.9 6.55 7.45 7.05 6.45 6.6 6.4 6.4
31.7 6.7 6.35 6.75 7 5.95 6.3 5.85 6.2
31.8 6.45 6.2 6.45 6.65 6.25 6.45 6.1 6.45
31.9 7.2 6.85 7.35 7.65 7.05 7.1 6.5 6.85
32 6.45 6.3 7 6.95 6.65 6.3 6.35 6.2
32.1 6.95 6.5 6.9 6.3 6.15 6.35 5.85 6.45
32.2 6.9 6.6 8 7.65 6.9 7.15 6.85 6.95
32.3 7.1 6.8 7.3 7.2 6.65 6.7 6.35 6.45
32.4 6.75 6.3 7.55 7 6.55 6.95 6.45 6.6
32.5 7.35 6.9 7.95 7.9 6.75 6.75 6.55 6.75
